,principio_activo,concentracion,unidad_de_dispensacion,fabricante,unidad_base,canal,precio_por_tableta,factoresprecio,numerofactor,precio_por_tableta_float,log_precio_por_tableta,concentracion_filtrado,concentracion_en_gramos,principio_activo_encoded,unidad_de_dispensacion_encoded,fabricante_encoded,factoresprecio_encoded,canal_encoded,precio_normalizado
10851,cabozantinib,cabozantinib 20 mg,Tableta o cápsula,Ipsen,mg,Institucional,"622,311.28",Medio,2,622311.28,13.34119730361024,20 mg,0.02,328,27,221,2,1,33.95375209596852
6272,ciprofloxacina,ciprofloxacina 3 mg,Solución o suspensión ótica,Siegfried,mg,Institucional,"13,000.36",Medio,2,13000.36,9.472809246356482,3 mg,0.003,423,25,399,2,1,0.4945346256607775
8616,nitazoxanida,nitazoxanida 100 g,Polvos o granulados,Tecnoquimicas,ml,Institucional,"21,526.80",Medio,2,21526.8,9.977100402136905,100 g,100.0,1326,15,416,2,1,0.9627488014505873
392,metoprolol,metoprolol 25 mg,Tableta o cápsula de liberación modificada,Astrazeneca,mg,Comercial,257.67,Alto,3,257.67,5.555553118030016,25 mg,0.025,1218,28,41,0,0,-0.20520736463001815
3191,mesalazina,mesalazina 500 mg,Supositorio,Humax,mg,Comercial,"2,071.10",Bajo,1,2071.1,7.636317864763037,500 mg,0.5,1189,26,207,1,0,-0.10562610529992085
16,cetirizina,cetirizina 10 mg,Tableta o cápsula,Procaps,mg,Comercial,"6,829.09",Alto,3,6829.09,8.829093129637608,10 mg,0.01,401,27,353,0,0,0.15565039066629216
4200,cetirizina + fenilefrina + ibuprofeno,fenilefrina 10 mg + cetirizina 5 mg + ibuprofeno 200 mg,Tableta o cápsula,Genoma,mg,Comercial,"1,308.15",Medio,2,1308.15,7.177133350635882,10 mg + 5 mg + 200 mg,0.21500000000000002,405,27,175,2,0,-0.14752213757351162
2672,glicazida,glicazida 60 mg,Tableta o cápsula de liberación modificada,Les Laboratoires Servier,mg,Comercial,"15,757.80",Medio,2,15757.8,9.66515421838093,60 mg,0.06,877,28,251,2,0,0.6459545027595259
6164,permetrina,permetrina 1 g,Emulsión Topica,Siegfried,ml,Comercial,"17,477.75",Bajo,1,17477.75,9.768741136355061,1 g,1.0,1412,4,399,1,0,0.7404024753776037
3493,atorvastatina,atorvastatina 20 mg,Tableta o cápsula,Farmacol Chinoin,mg,Comercial,795.07,Bajo,1,795.07,6.679687121676407,20 mg,0.02,214,27,146,1,0,-0.17569700648881925
7394,bupropion,bupropion 300 mg,Tableta o cápsula de liberación modificada,Glaxosmithkline,mg,Institucional,"3,211.00",Medio,2,3211.0,8.074649075066652,300 mg,0.3,323,28,181,2,1,-0.04303053915709873
4839,lacosamida,lacosamida 50 mg,Tableta o cápsula,Bechemical,mg,Comercial,525.00,Bajo,1,525.0,6.26530121273771,50 mg,0.05,1075,27,53,1,0,-0.1905274166547917
593,trimebutina,trimebutina 200 mg,Tableta o cápsula,Tecnoquimicas,mg,Comercial,603.12,Medio,2,603.12,6.403772853698141,200 mg,0.2,1721,27,416,2,0,-0.18623759682228247
11055,loratadina,loratadina 10 mg,Tableta o cápsula,Laproff,mg,Institucional,69.67,Bajo,1,69.67,4.258021154702763,10 mg,0.01,1146,27,246,1,1,-0.21553104779069063
8737,nitrofurantoina,nitrofurantoina 100 mg,Tableta o cápsula de liberación modificada,Laproff,mg,Institucional,201.96,Medio,2,201.96,5.313008915291027,100 mg,0.1,1328,28,246,2,1,-0.2082665794644919
5827,miconazol,miconazol 2 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Janssen,g,Comercial,"82,287.00",Alto,3,82287.0,11.317980568014697,2 g,2.0,1232,1,224,0,0,4.29928632048831
7961,clotrimazol,clotrimazol 1 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Procaps,g,Institucional,"3,831.25",Medio,2,3831.25,8.251207377046217,1 g,1.0,490,1,353,2,1,-0.008970621708124772
5887,ibuprofeno,ibuprofeno 600 mg,Tableta o cápsula,Tecnoquimicas,mg,Comercial,336.62,Medio,2,336.62,5.821921002673243,600 mg,0.6,975,27,416,2,0,-0.20087196683461872
2355,memantina,memantina 10 mg,Tableta o cápsula,Lundbeck,mg,Comercial,"1,784.11",Medio,2,1784.11,7.487235316964878,10 mg,0.01,1176,27,261,2,0,-0.1213856469503538
6036,zolpidem,zolpidem 10 mg,Tableta o cápsula,Sanofi Aventis,mg,Comercial,"10,470.00",Alto,3,10470.0,9.256364810287462,10 mg,0.01,1813,27,389,0,0,0.3555844399031221
4798,amlodipino,amlodipino 10 mg,Tableta o cápsula,Hetero Labs,mg,Comercial,577.00,Medio,2,577.0,6.359573868672378,10 mg,0.01,167,27,203,2,0,-0.1876719298231163
10260,fingolimod,"fingolimod 0,5 mg",Tableta o cápsula,Asofarma,mg,Institucional,"50,678.00",Alto,3,50678.0,10.833266902590838,5 mg,0.005,816,27,37,0,1,2.5635347192877975
4592,rosuvastatina,rosuvastatina 40 mg,Tableta o cápsula,American Generics,mg,Comercial,"5,741.71",Medio,2,5741.71,8.655686503333005,40 mg,0.04,1524,27,24,2,0,0.09593886622346215
8656,eszopiclona,eszopiclona 2 mg,Tableta o cápsula,Synthesis,mg,Institucional,"1,088.44",Alto,3,1088.44,6.993419081734657,2 mg,0.002,721,27,413,0,1,-0.15958711856942306
163,iodixanol,iodixanol 270 mg,Solución o suspensión inyectable,Ge Healthcare,ml,Comercial,"105,657.90",Medio,2,105657.9,11.567971259912648,270 mg,0.27,1033,19,169,2,0,5.582657420380652
10993,lactato de ringer,lactato de ringer,Solución o suspensión inyectable,Baxter,ml,Institucional,"16,274.75",Alto,3,16274.75,9.697431548964293,,0.0,1076,19,49,0,1,0.6743418857909602
11199,finasterida,finasterida 1 mg,Tableta o cápsula,Merck Sharp Dome,mg,Institucional,"2,066.00",Bajo,1,2066.0,7.633853559681768,1 mg,0.001,814,27,282,1,1,-0.10590616266225825
11606,aciclovir,aciclovir 200 mg,Tableta o cápsula,Tecnoquimicas,mg,Institucional,239.73,Medio,2,239.73,5.483675973499488,200 mg,0.2,48,27,416,2,1,-0.20619250758694616
7380,cabergolina,"cabergolina 0,5 mg",Tableta o cápsula,Procaps,mg,Institucional,"3,119.17",Medio,2,3119.17,8.045642766498643,5 mg,0.005,327,27,353,2,1,-0.04807321907542082
11820,enoxaparina,enoxaparina 60 mg,Solución o suspensión inyectable,Sanofi Aventis,ml,Institucional,"114,400.00",Alto,3,114400.0,11.647465099148372,60 mg,0.06,682,19,389,0,1,6.062714178672753
6356,meloxicam,meloxicam 15 mg,Tableta o cápsula,Mk,mg,Institucional,118.33,Medio,2,118.33,4.781892764381564,15 mg,0.015,1174,27,290,2,1,-0.2128589710747421
9092,tetracaina,tetracaina 5 mg,Solución o suspensión oftálmica,Sophia,ml,Institucional,"33,847.00",Medio,2,33847.0,10.429635192399903,5 mg,0.005,1657,20,404,2,1,1.6392905103661035
5542,hidroxicloroquina,hidroxicloroquina 400 mg,Tableta o cápsula,Sanofi Aventis,mg,Comercial,"18,066.38",Alto,3,18066.38,9.801863381375012,400 mg,0.4,944,27,389,0,0,0.7727260371800859
6007,lidocaina,lidocaina 80 g,Solución o suspensión tópica,Ropsohn,ml,Comercial,"58,698.67",Medio,2,58698.67,10.980189383994594,80 g,80.0,1125,24,377,2,0,3.0039754417149833
7993,simvastatin y ezetimibe,simvastatina 20 mg + ezetimiba 10 mg,Tableta o cápsula,Colmed,mg,Institucional,527.67,Bajo,1,527.67,6.270364418677046,20 mg + 10 mg,0.03,1565,27,106,1,1,-0.19038079838862682
7638,acido ibandronico,acido ibandronico 3 mg,Solución o suspensión inyectable,Lafrancol,ml,Institucional,"167,136.58",Medio,2,167136.58,12.026572584570626,3 mg,0.003,79,19,244,2,1,8.9586489813188
6793,clindamicina,clindamicina 2 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Procaps,g,Institucional,"7,709.09",Bajo,1,7709.09,8.950285139640995,2 g,2.0,446,1,353,1,1,0.20397401397156759
7758,anillo vaginal con progestageno y estrogeno,"etinilestradiol 2,7 mg + etonogestrel 11,7 mg",Implante,Organon,mg,Institucional,"64,700.25",Medio,2,64700.25,11.07753580024054,7 mg + 7 mg,0.014,189,8,323,2,1,3.3335414543927957
4837,brivaracetam,brivaracetam 100 mg,Tableta o cápsula,Ucb,mg,Comercial,"29,637.25",Medio,2,29637.25,10.296821035831627,100 mg,0.1,294,27,424,2,0,1.4081196317190772
2293,lincomicina,lincomicina 500 mg,Tableta o cápsula,Bioquifar,mg,Comercial,"2,314.81",Medio,2,2314.81,7.747514797331039,500 mg,0.5,1134,27,66,2,0,-0.09224320730477463
6548,trimebutina,trimebutina 300 mg,Tableta o cápsula de liberación modificada,Procaps,mg,Institucional,761.00,Bajo,1,761.0,6.635946555686647,300 mg,0.3,1721,28,353,1,1,-0.17756789949564963
7898,oxicodona,oxicodona 10 mg,Tableta o cápsula de liberación modificada,Humax,mg,Institucional,609.00,Alto,3,609.0,6.413458957167357,10 mg,0.01,1367,28,207,0,1,-0.18591470715746994
4481,ribociclib,ribociclib 200 mg,Tableta o cápsula,Novartis,mg,Comercial,"179,341.67",Medio,2,179341.67,12.097053612317596,200 mg,0.2,1506,27,311,2,0,9.628869630826738
3716,duloxetina,duloxetina 30 mg,Tableta o cápsula,Aurobindo,mg,Comercial,919.00,Bajo,1,919.0,6.824373670043086,30 mg,0.03,655,27,44,1,0,-0.16889161258402063
6140,fentanilo,"fentanilo 16,8 mg/1h",Parche,Janssen,mg/1h,Comercial,"31,701.00",Alto,3,31701.0,10.364135049357838,8 mg,0.008,802,12,224,0,0,1.5214467653511932
1549,metoprolol,metoprolol 50 mg,Tableta o cápsula,Winthrop,mg,Comercial,264.42,Medio,2,264.42,5.581313477009103,50 mg,0.05,1218,27,440,2,0,-0.20483670047398336
2044,fluoxetina,"fluoxetina 0,4 g",Jarabe,Saluspharma,ml,Comercial,"17,507.25",Bajo,1,17507.25,9.770427477395497,4 g,4.0,831,10,385,1,0,0.7420224150224966
767,acetato de aluminio,"acetato de aluminio 0,059 mg",Loción,Tecnofar,ml,Comercial,"30,577.75",Medio,2,30577.75,10.328060602257793,059 mg,0.059000000000000004,42,11,414,2,0,1.4597655041265902
5693,aciclovir,aciclovir 5 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Eurofarma,g,Comercial,"8,743.65",Medio,2,8743.65,9.076197363781555,5 g,5.0,48,1,137,2,0,0.26078502275191495
7870,levotiroxina de sodio,levotiroxina sodica 150 mcg,Tableta o cápsula,Merck,mcg,Institucional,56.67,Bajo,1,56.67,4.0547371076273215,150 mcg,0.00015,1123,27,281,1,1,-0.21624491949860947
7857,rosuvastatina,rosuvastatina 10 mg,Tableta o cápsula,Tecnoquimicas,mg,Institucional,"1,360.90",Alto,3,1360.9,7.216636062574912,10 mg,0.01,1524,27,416,0,1,-0.14462546583561017
3302,dextrometorfano y guayacolato de glicerilo,"dextrometorfano 0,3 g + guayacolato de glicerilo 2 g",Jarabe,Rociphar,ml,Comercial,"9,700.00",Medio,2,9700.0,9.179984251961283,3 g + 2 g,5.0,578,10,373,2,0,0.31330126951100606
4517,sildenafil,sildenafil 25 mg,Tableta o cápsula,Genfar,mg,Comercial,"1,819.45",Medio,2,1819.45,7.506839002256171,25 mg,0.025,1557,27,173,2,0,-0.11944501416898057
10767,aztreonam,aztreonam 1 g,Polvo para reconstituir a Solución o suspensión inyectable,Procaps,g,Institucional,"16,280.00",Alto,3,16280.0,9.697754062731514,1 g,1.0,228,13,353,0,1,0.6746301801345428
9596,dexametasona y gatifloxacina,gatifloxacina 3 mg + dexametasona 1 mg,Solución o suspensión oftálmica,Mega Labs,ml,Institucional,"51,672.55",Medio,2,51672.55,10.852701324165956,3 mg + 1 mg,0.004,564,20,276,2,1,2.618148650604004
3292,tapentadol,tapentadol 25 mg,Tableta o cápsula de liberación modificada,Grunenthal,mg,Comercial,885.56,Medio,2,885.56,6.78734880511904,25 mg,0.025,1622,28,193,2,0,-0.1707279102696211
9011,hidroquinona,hidroquinona 4 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Incobra,g,Institucional,"11,750.00",Bajo,1,11750.0,9.371693622333941,4 g,4.0,936,1,213,1,1,0.42587334652897724
1403,piperacilina y tazobactam,"piperacilina sodica 4 g + tazobactam 0,5 g",Polvo para reconstituir a Solución o suspensión inyectable,Vitalis,g,Comercial,"9,750.00",Alto,3,9750.0,9.18512512283512,4 g + 5 g,9.0,1425,13,436,0,0,0.3160469299260785
1382,mometasona,"mometasona 0,1 g",Cremas o geles o ungüentos o pomadas o pastas o jaleas,Mega Labs,g,Comercial,"47,178.17",Alto,3,47178.17,10.761707760606837,1 g,1.0,1253,1,276,0,0,2.371347825478136
6928,betametasona,betametasona 4 mg,Solución o suspensión inyectable,Genfar,ml,Institucional,9.63,Medio,2,9.63,2.363680192353857,4 mg,0.004,256,19,173,2,1,-0.21882803681710963
5671,cetirizina,cetirizina 100 mg,Jarabe,Procaps,ml,Comercial,"62,733.33",Alto,3,62733.33,11.046664104692983,100 mg,0.1,401,10,353,0,0,3.225531566720509
1638,ketoconazol,ketoconazol 2 g,Emulsión Topica,Bioquifar,ml,Comercial,"34,218.00",Medio,2,34218.0,10.440536324342396,2 g,2.0,1068,4,66,2,0,1.6596633106459413
11629,ketoconazol,ketoconazol 200 mg,Tableta o cápsula,Pentacoop,mg,Institucional,285.80,Medio,2,285.8,5.658785108725465,200 mg,0.2,1068,27,335,2,1,-0.20366265608049836
6907,ketoconazol,ketoconazol 2 g,Solución o suspensión oral,Bioquifar,ml,Institucional,"12,336.00",Medio,2,12336.0,9.420358156071465,2 g,2.0,1068,21,66,2,1,0.4580524865936266
8591,telmisartan,telmisartan 40 mg,Tableta o cápsula,Synthesis,mg,Institucional,432.81,Alto,3,432.81,6.072606650224819,40 mg,0.04,1631,27,413,0,1,-0.1955898653281023
6406,drospirenona y etinilestradiol,"drospirenona 3 mg + etinilestradiol 0,03 mg",Tableta o cápsula,Bayer,mg,Institucional,"1,133.45",Alto,3,1133.45,7.033903230970148,3 mg + 03 mg,0.006,652,27,50,0,1,-0.15711547506377482
9074,factor ix de coagulación,factor ix de coagulación 1000 ui,Polvo para reconstituir a Solución o suspensión inyectable,Pfizer,ui,Institucional,"1,824,990.50",Medio,2,1824990.5,14.417085887453636,,0.0,755,13,338,2,1,99.99672662365315
1179,levotiroxina de sodio,levotiroxina sodica 50 mcg,Tableta o cápsula,Siegfried,mcg,Comercial,582.64,Medio,2,582.64,6.3692843543958215,50 mcg,4.9999999999999996e-05,1123,27,399,2,0,-0.18736221932829616
5448,solucion para dialisis peritoneal,solucion para dialisis peritoneal,Solución o suspensión inyectable,Baxter,ml,Comercial,"24,314.92",Alto,3,24314.92,10.098886558848395,,0.0,1582,19,49,0,0,1.1158534157800242
5078,azitromicina,azitromicina 200 mg,Polvo para reconstituir a Solución o suspensión oral,Novamed,ml,Comercial,"45,230.13",Medio,2,45230.13,10.719540845577894,200 mg,0.2,227,14,310,2,0,2.2643746991785805
8648,escitalopram,escitalopram 20 mg,Tableta o cápsula,Sandoz,mg,Institucional,415.00,Medio,2,415.0,6.030685260261263,20 mg,0.02,705,27,388,2,1,-0.1965678695679511
5175,prednisolona,prednisolona 5 mg,Tableta o cápsula,Tecnoquimicas,mg,Comercial,469.64,Alto,3,469.64,6.154093470556201,5 mg,0.005,1468,27,416,0,0,-0.19356741186635992
689,imipramina,imipramina 25 mg,Tableta o cápsula,Humax,mg,Comercial,515.00,Medio,2,515.0,6.246106765481563,25 mg,0.025,1003,27,207,2,0,-0.1910765487378062
10509,acebrofilina,"acebrofilina 0,5 g",Cremas o geles o ungüentos o pomadas o pastas o jaleas,Eurofarma,ml,Institucional,"19,252.00",Medio,2,19252.0,9.865422171729335,5 g,5.0,7,1,137,2,1,0.8378322352064502
6525,topiramato,topiramato 15 mg,Tableta o cápsula,Janssen,mg,Institucional,242.00,Medio,2,242.0,5.493061443340548,15 mg,0.015,1698,27,224,2,1,-0.20606785460410185
11657,metilprednisolona,metilprednisolona 16 mg,Tableta o cápsula,Pfizer,mg,Institucional,"2,823.00",Alto,3,2823.0,7.945909598613133,16 mg,0.016,1208,27,338,0,1,-0.06433686397806108
6488,desloratadina,desloratadina 5 mg,Tableta o cápsula,Merck Sharp Dome,mg,Institucional,"6,656.67",Alto,3,6656.67,8.803524852472849,5 mg,0.005,547,27,282,0,1,0.14618225529095624
7154,ciprofloxacina,ciprofloxacina 3 mg,Solución o suspensión oftálmica,Especialidades Oftmalmologicas,ml,Institucional,"19,200.00",Medio,2,19200.0,9.862717639992917,3 mg,0.003,423,20,132,2,1,0.8349767483747749
9987,lomitapida,lomitapida 10 mg,Tableta o cápsula,Amyrt,mg,Institucional,"2,627,416.03",Medio,2,2627416.03,14.781511803689467,10 mg,0.01,1143,27,26,2,1,144.06048689894405
6610,glucosamina y condroitina,glucosamina sulfato 500 mg + condroitin sulfato 400 mg,Tableta o cápsula,Procaps,mg,Institucional,538.71,Medio,2,538.71,6.291031958265244,500 mg + 400 mg,0.9,893,27,353,2,1,-0.18977455656897882
10163,nivolumab,nivolumab 40 mg,Solución o suspensión inyectable,Bristol Myers Squibb,ml,Institucional,"2,122,770.00",Medio,2,2122770.0,14.568232868640376,40 mg,0.04,1333,19,86,2,1,116.3487543350546
4349,atorvastatina,atorvastatina 40 mg,Tableta o cápsula,Laproff,mg,Comercial,497.73,Bajo,1,497.73,6.21206486714941,40 mg,0.04,214,27,246,1,0,-0.1920248998451722
1884,diclofenaco,diclofenaco 75 mg,Solución o suspensión inyectable,Procaps,ml,Comercial,600.00,Bajo,1,600.0,6.398594934535208,75 mg,0.075,586,19,353,1,0,-0.18640892603218298
11821,enoxaparina,enoxaparina 80 mg,Solución o suspensión inyectable,Sanofi Aventis,ml,Institucional,"27,725.88",Alto,3,27725.88,10.230157618756442,80 mg,0.08,682,19,389,0,1,1.303160172767936
2494,ciprofloxacina,ciprofloxacina 200 mg,Solución o suspensión inyectable,Corpaul,ml,Comercial,38.61,Bajo,1,38.61,3.6790816116338254,200 mg,0.2,423,19,110,1,0,-0.21723665204053363
5947,tioguanina,tioguanina 40 mg,Tableta o cápsula,Aspen,mg,Comercial,"26,610.16",Medio,2,26610.16,10.189085955655951,40 mg,0.04,1683,27,38,2,0,1.2418924080018428
3036,naproxeno,naproxeno 275 mg,Tableta o cápsula,Bayer,mg,Comercial,"1,560.09",Medio,2,1560.09,7.353139574202562,275 mg,0.275,1286,27,50,2,0,-0.1336873038740445
5777,albendazol,albendazol 200 mg,Tableta o cápsula,Tecnoquimicas,mg,Comercial,"1,182.75",Alto,3,1182.75,7.076442644500288,200 mg,0.2,126,27,416,0,0,-0.15440825389451338
845,ciprofloxacina,ciprofloxacina 500 mg,Tableta o cápsula,Coopidrogas,mg,Comercial,209.20,Bajo,1,209.2,5.348059458442851,500 mg,0.5,423,27,109,1,0,-0.2078690078363894
8734,linezolid,linezolid 2 mg,Solución o suspensión inyectable,Ads Pharma,ml,Institucional,"29,633.38",Medio,2,29633.38,10.296690452795056,2 mg,0.002,1135,19,6,2,1,1.4079071176029505
7967,mesalazina,mesalazina 1000 mg,Supositorio,Ferring,mg,Institucional,"5,086.18",Medio,2,5086.18,8.53447892850971,1000 mg,1.0,1189,26,158,2,1,0.059941610785613074
10061,dexametasona + lidocaina + neomicina + polimixina b,dexametasona + lidocaina + neomicina + polimixina b,Solución o suspensión ótica,Tecnofar,ml,Institucional,"25,974.50",Medio,2,25974.5,10.164909065060316,,0.0,557,25,414,2,1,1.2069862780129434
7340,secnidazol,secnidazol 500 mg,Tableta o cápsula,Pentacoop,mg,Institucional,375.25,Bajo,1,375.25,5.930253816063085,500 mg,0.5,1543,27,335,1,1,-0.19875066959793372
10687,montelukast y levocetirizina,montelukast 10 mg + levocetirizina 5 mg,Tableta o cápsula,Lafrancol,mg,Institucional,"4,407.25",Medio,2,4407.25,8.391233064288032,10 mg + 5 mg,0.015,1256,27,244,2,1,0.02265938627351005
9825,moxifloxacina,moxifloxacina 400 mg,Tableta o cápsula,Winthrop,mg,Institucional,"4,428.83",Medio,2,4428.83,8.39611648758502,400 mg,0.4,1260,27,440,2,1,0.023844413308655325
7137,tiamina (vit b1) combinaciones,tiamina (vit b1) combinaciones,Tableta o cápsula,Laproff,mg,Institucional,75.58,Medio,2,75.58,4.338335946049148,,0.0,1667,27,246,2,1,-0.21520651072962907
2964,omeprazol,omeprazol 20 mg,Tableta o cápsula,Novamed,mg,Comercial,423.70,Medio,2,423.7,6.0513830373192254,20 mg,0.02,1354,27,310,2,0,-0.19609012465572853
2529,carbamazepina,carbamazepina 2 g,Solución o suspensión oral,Bioquifar,ml,Comercial,"14,490.00",Alto,3,14490.0,9.581283046045924,2 g,2.0,355,21,66,0,0,0.5763355372749485
5772,yodo y ácido yodhidrico,"yodo 1,04 g + ácido yodhidrico 2,1 g",Solución o suspensión tópica,Electrowest,ml,Comercial,"98,972.67",Medio,2,98972.67,11.502609134147242,04 g + 1 g,5.0,1805,24,128,2,0,5.215549992847555
1048,betametasona,betametasona 4 g,Solución o suspensión inyectable,Procaps,ml,Comercial,406.00,Bajo,1,406.0,6.008813185442595,4 g,4.0,256,19,353,1,0,-0.19706208844266415
7045,dextrosa y cloruro de sodio,"cloruro de sodio 0,9 g + dextrosa 5 mg",Solución o suspensión inyectable,Corpaul,ml,Institucional,"1,992.45",Medio,2,1992.45,7.59762208499194,9 g + 5 mg,9.005,582,19,110,2,1,-0.10994502913282983
1960,rosuvastatina,rosuvastatina 40 mg,Tableta o cápsula,Lafrancol,mg,Comercial,"19,019.50",Alto,3,19019.5,9.853272623871625,40 mg,0.04,1524,27,244,0,0,0.8250649142763633
2530,fentanyl,"fentanyl 0,5 mg",Solución o suspensión inyectable,Ryan,mg,Comercial,"4,340.00",Alto,3,4340.0,8.375860015299594,5 mg,0.005,803,19,383,0,0,0.018966473015237583
8429,meloxicam,"meloxicam 0,3 mg",Solución o suspensión oftálmica,Especialidades Oftmalmologicas,ml,Institucional,"41,000.00",Medio,2,41000.0,10.62135173563291,3 mg,0.003,1174,20,132,2,1,2.032084689346371
4917,dicloxacilina,dicloxacilina 500 mg,Tableta o cápsula,Bioquimico Pharma,mg,Comercial,741.54,Medio,2,741.54,6.61007674127968,500 mg,0.5,592,27,67,2,0,-0.17863651052919585
9325,tocilizumab,tocilizumab 162 mg,Solución o suspensión inyectable,Roche,ml,Institucional,"632,793.50",Medio,2,632793.5,13.3579010038681,162 mg,0.162,1695,19,372,2,1,34.52936442629014
5901,peroxido de benzoilo,peroxido de benzoilo 10 g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,The Mentholatum,g,Comercial,"20,167.50",Medio,2,20167.5,9.911877260309751,10 g,10.0,1413,1,418,2,0,0.8881052774064272
8286,lamivudina y abacavir,lamivudina 300 mg + abacavir 600 mg,Tableta o cápsula,Aurobindo,mg,Institucional,"1,897.50",Medio,2,1897.5,7.548819379671857,300 mg + 600 mg,0.8999999999999999,1083,27,44,2,1,-0.11515903826105245
4259,clortalidona,clortalidona 25 mg,Tableta o cápsula,Lafrancol,mg,Comercial,"1,906.23",Medio,2,1906.23,7.553407206613089,25 mg,0.025,479,27,244,2,0,-0.1146796459525808
10171,clobazam,"clobazam 0,25 g",Solución o suspensión oral,Sanofi Aventis,ml,Institucional,"36,499.00",Medio,2,36499.0,10.505067539570582,25 g,25.0,451,21,389,2,1,1.7849203387815473
5656,agua esteril,agua esteril 500 ml,Solución o suspensión inyectable,Baxter,ml,Comercial,"4,100.00",Medio,2,4100.0,8.31898612539206,500 ml,500.0,122,19,49,2,0,0.00578730302288974
6097,lansoprazol,lansoprazol 30 mg,Tableta o cápsula,Procaps,mg,Comercial,"9,636.14",Alto,3,9636.14,9.173379663088301,30 mg,0.03,1089,27,353,0,0,0.3097945120288755
